1,Serie A,Napoli,Udinese,22/11/12 14:00:00
2,Serie A,Sampdoria,Lecce,22/11/12 14:00:00
3,Serie A,Bologna,Sassuolo,22/11/12 16:45:00
4,Serie A,Atalanta,Inter,22/11/13 08:30:00
5,Serie A,Monza,Salernitana,22/11/13 11:00:00
6,Serie A,Roma,Torino,22/11/13 11:00:00
7,Serie A,Verona,Spezia,22/11/13 11:00:00
8,Serie A,AC Milan,Fiorentina,22/11/13 14:00:00
9,Serie A,Juventus,Lazio,22/11/13 16:45:00
